"Reason.for.absence","Month.of.absence","Day.of.the.week","Transportation.expense","Distance.from.Residence.to.Work","Service.time","Age","Work.load.Average.day.","Hit.target","Son","Pet","Weight","Height","Absenteeism.time.in.hours"
"14","3","6",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.97980424126316,0.615384615384615,0.5,0.5,0.576923076923077,2.84217094304039e-15,3
"28","3","2",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.97980424126316,0.615384615384615,0.25,1,0.25,0.400000000000002,1
"28","4","4",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.859939886269114,0.692307692307692,0.25,0.5,0.326923076923077,0.600000000000001,1
"23","4","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.859939886269114,0.692307692307692,0.25,1,0.25,0.400000000000002,1
"28","4","3",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.859939886269114,0.692307692307692,0.5,0,0.75,0.634744116093936,1
"13","4","4",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.859939886269114,0.692307692307692,0,0,0.211538461538462,0.500000000000001,24
"23","4","5",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.859939886269114,0.692307692307692,0.5,0,0.75,0.637136119705279,1
"28","4","6",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.859939886269114,0.692307692307692,0.25,1,0.25,0.400000000000002,2
"28","4","6",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.859939886269114,0.692307692307692,1,0,0.173076923076923,0.300000000000002,4
"13","4","4",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.859939886269114,0.692307692307692,0,0,0.634615384615385,0.500000000000001,24
"23","4","5",0,0.170212765957447,0.739130434782609,0.884615384615385,0.859939886269114,0.692307692307692,0.25,0,0.807692307692308,0.298448506211363,1
"23","4","6",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.859939886269114,0.692307692307692,0.25,0.5,0.326923076923077,0.600000000000001,3
"14","4","6",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.859939886269114,0.692307692307692,0,0,0.211538461538462,0.500000000000001,8
"28","4","6",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.859939886269114,0.692307692307692,0.25,0.5,0.326923076923077,0.600000000000001,1
"28","4","6",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.859939886269114,0.692307692307692,0.5,0.5,0.576923076923077,2.84217094304039e-15,8
"19","4","6",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.859939886269114,0.692307692307692,1,0,0.173076923076923,0.300000000000002,56
"19","4","3",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.859939886269114,0.692307692307692,0.5,0.5,0.653846153846154,0.700000000000001,8
"12","4","4",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.859939886269114,0.692307692307692,0.5,0,0.75,0.495865162350138,24
"19","4","4",1,0.936170212765957,0.434782608695652,0.346153846153846,0.859939886269114,0.692307692307692,0.5,0.795707526841749,0.173076923076923,0.9,8
"13","4","5",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.859939886269114,0.692307692307692,0.5,0.5,0.653846153846154,0.700000000000001,16
"7","4","6",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.859939886269114,0.692307692307692,0.25,0.5,0.615384615384615,0.700000000000001,3
"0","4","2",0.45,0.51063829787234,0.478260869565217,0.807692307692308,0.859939886269114,0.692307692307692,0.25,0.5,0.615384615384615,2.84217094304039e-15,0
"13","5","4",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.639573823204076,0.384615384615385,0.5,0.5,0.653846153846154,0.700000000000001,8
"28","5","5",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.349380157908222,0.384615384615385,0.5,0,0.75,0.700000000000001,2
"28","5","2",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.348381496311984,0.384615384615385,0.5,0,0.75,0.700000000000001,1
"18","5","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.313505435539236,0.384615384615385,0,0,0.634615384615385,0.500000000000001,8
"19","5","3",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.278996671669678,0.384615384615385,0.25,1,0.25,0.400000000000002,8
"7","5","4",0.253846153846154,0.787234042553192,0.260869565217391,0,0.297242306030886,0.384615384615385,0,0,0.0384615384615385,0.200000000000002,4
"28","5","2",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.348471960597667,0.384615384615385,0.5,0,0.75,0.700000000000004,2
"12","5","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.313320962244059,0.384615384615385,0,0,0.634615384615385,0.500000000000001,1
"13","5","4",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.662217735897361,0.384615384615385,0.5,0.5,0.653846153846154,0.700000000000001,24
"0","5","4",0.619230769230769,0,0.565217391304348,0.461538461538462,0.454697528704813,0.384615384615385,0.5,0,0.230769230769231,0.300000000000002,0
"0","5","4",0.815384615384615,0.234042553191489,0.130434782608696,0.0384615384615385,0.28802118180255,0.384615384615385,0,0,0.538461538461538,0.600000000000001,0
"0","5","4",1,0.936170212765957,0.434782608695652,0.346153846153846,0.358944055661028,0.384615384615385,0.5,0.5,0.173076923076923,0.9,8
"0","5","4",5.46571335200077e-17,0.212765957446809,0.347826086956522,0.884615384615385,0.366106971867721,0.384615384615385,0,0,0.384615384615385,0.700000000000004,0
"11","5","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.313320962244059,0.384615384615385,0,0,0.634615384615385,0.500000000000001,1
"13","5","4",0,0.170212765957447,0.739130434782609,0.884615384615385,0.327984061933157,0.384615384615385,0.25,0,0.807692307692308,0.200000000000002,24
"22","5","6",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.264713755936314,0.384615384615385,0.25,0.668164956157654,0.461538461538462,0.700000000000001,5.30414730361837
"19","6","2",0.492307692307692,0.425531914893617,0.652173913043478,0.304390807867388,0.336716332661661,0.538461538461538,0,0,0.211538461538462,0.500000000000001,8
"22","6","2",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.34359568661378,0.538461538461538,0.25,0.656649664582499,0.461538461538462,0.700000000000001,8
"10","6","3",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.590470973074531,0.538461538461538,0,0,0.211538461538462,0.500000000000001,24
"23","6","5",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.376951002802439,0.538461538461538,0.25,0.5,0.326923076923077,0.600000000000001,4
"10","6","6",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.517885451699835,0.538461538461538,0,0,0.211538461538462,0.500000000000001,16.7680369421399
"11","6","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.342734576151062,0.538461538461538,0,0,0.634615384615385,0.500000000000001,8
"23","6","2",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.385367362185448,0.538461538461538,0.5,0,0.75,0.700000000000001,4
"10","6","2",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.449608854749389,0.538461538461538,0,0,0.211538461538462,0.500000000000001,8
"13","6","4",0,0.170212765957447,0.739130434782609,0.884615384615385,0.325862484663335,0.538461538461538,0.25,0,0.807692307692308,0.200000000000002,8
"13","6","6",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.529722425424051,0.538461538461538,0.25,0.5,0.615384615384615,0.700000000000001,16
"23","6","3",0,0.170212765957447,0.739130434782609,0.884615384615385,0.304521851761147,0.538461538461538,0.25,0,0.807692307692308,0.200000000000002,1
"13","6","4",0,0.170212765957447,0.739130434782609,0.884615384615385,0.288818986579741,0.538461538461538,0.25,0,0.807692307692308,0.200000000000002,80
"22","6","5",1,0.936170212765957,0.434782608695652,0.346153846153846,0.323553233876665,0.538461538461538,0.5,0.54517959735162,0.173076923076923,0.9,8
"11","6","6",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.185200816518546,0.538461538461538,0,0,0.634615384615385,0.500000000000001,2
"28","6","2",0.657692307692308,0.914893617021277,0.595609881319111,0.846153846153846,0.310137618199127,0.538461538461538,0,1,1,0.700000000000001,2
"28","6","5",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.473037535978278,0.538461538461538,0.25,1,0.25,0.400000000000002,2
"19","7","3",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.495088799167421,0.846153846153846,0.5,0,0.75,0.700000000000001,16
"1","7","4",0,0.170212765957447,0.739130434782609,0.884615384615385,0.495088799167421,0.846153846153846,0.25,0,0.807692307692308,0.200000000000002,8
"5","7","6",0,0.106382978723404,0.391304347826087,0.384615384615385,0.495088799167421,0.846153846153846,0,0,0.519230769230769,0.700000000000001,8
"26","7","6",0,0.106382978723404,0.391304347826087,0.384615384615385,0.495088799167421,0.846153846153846,0,0,0.519230769230769,0.700000000000001,4
"26","7","3",0.815384615384615,0.234042553191489,0.130434782608696,0.0384615384615385,0.495088799167421,0.846153846153846,0,0,0.538461538461538,0.670960809611322,8
"18","7","5",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.495088799167421,0.846153846153846,0,0,0,0.600000000000001,8
"25","7","6",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.495088799167421,0.846153846153846,0.5,0,0.75,0.700000000000001,2
"1","7","2",0.815384615384615,0.234042553191489,0.130434782608696,0.0384615384615385,0.495088799167421,0.846153846153846,0,0,0.538461538461538,0.630858376673957,8
"1","7","3",0.815384615384615,0.234042553191489,0.130434782608696,0.0384615384615385,0.495088799167421,0.846153846153846,0,0,0.538461538461538,0.663243621091747,8
"25","7","2",0.15,0.468085106382979,0.217391304347826,0.0769230769230769,0.495088799167421,0.846153846153846,0,0,0.365384615384615,0.700000000000001,3
"22","7","3",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.495088799167421,0.846153846153846,0.25,0.5,0.461538461538462,0.700000000000001,8
"26","7","4",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.495088799167421,0.846153846153846,0.5,0.5,0.653846153846154,0.700000000000001,8
"26","7","5",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.495088799167421,0.846153846153846,0,0,0.634615384615385,0.500000000000001,8
"19","7","2",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.495088799167421,0.846153846153846,0.5,0.5,0.653846153846154,0.700000000000001,32
"19","7","5",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.495088799167421,0.846153846153846,0.5,0.5,0.653846153846154,0.700000000000001,8
"0","7","5",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.495088799167421,0.846153846153846,1,0,0.173076923076923,0.300000000000002,0
"19","8","6",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.425906926042175,0.538461538461538,0.5,0.5,0.653846153846154,0.700000000000001,8
"19","8","6",0.15,0.468085106382979,0.217391304347826,0.0769230769230769,0.425906926042175,0.538461538461538,0,0,0.365384615384615,0.700000000000001,3
"23","8","2",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.425906926042175,0.538461538461538,0.5,0.5,0.653846153846154,0.700000000000001,1
"18","8","3",0.423076923076923,0.191489361702128,0.652173913043478,0.406552221480244,0.425906926042175,0.538461538461538,0.5,0.5,0.173076923076923,0.700000000000001,8
"13","8","5",0.7,0.446808510638298,0.521739130434783,0.615384615384615,0.425906926042175,0.538461538461538,0.5,0.5,0.403846153846154,1,1
"14","8","5",0.7,0.446808510638298,0.521739130434783,0.615384615384615,0.425906926042175,0.538461538461538,0.5,0.5,0.403846153846154,1,2
"28","8","6",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.425906926042175,0.538461538461538,1,0,0.173076923076923,0.300000000000002,4
"23","8","3",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.425906926042175,0.538461538461538,0.5,0.5,0.653846153846154,0.700000000000001,4
"23","8","4",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.425906926042175,0.538461538461538,0.5,0.5,0.576923076923077,2.84217094304039e-15,1
"11","8","5",0.576923076923077,0.127659574468085,0.304347826086957,0.230769230769231,0.425906926042175,0.538461538461538,0,0,0.442307692307692,0.664271899791442,8
"23","8","5",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.425906926042175,0.538461538461538,0,0,0,0.600000000000001,1
"13","8","5",0,0.170212765957447,0.739130434782609,0.884615384615385,0.425906926042175,0.538461538461538,0.25,0,0.807692307692308,0.200000000000002,3
"25","8","2",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.425906926042175,0.538461538461538,0.5,0.5,0.576923076923077,2.84217094304039e-15,2
"23","8","3",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.425906926042175,0.538461538461538,0.25,0.5,0.615384615384615,0.700000000000001,1
"23","8","5",0,0.170212765957447,0.739130434782609,0.884615384615385,0.425906926042175,0.538461538461538,0.25,0,0.807692307692308,0.320956365818812,1
"19","8","5",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.425906926042175,0.538461538461538,0.25,0.5,0.615384615384615,0.700000000000001,8
"8","8","3",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.425906926042175,0.538461538461538,0.25,0.354935714716174,0.461538461538462,0.764300293822109,8
"6","8","4",0.253846153846154,0.787234042553192,0.260869565217391,0,0.425906926042175,0.538461538461538,0,0,0.0384615384615385,0.200000000000002,67.6347872901735
"11","9","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.629963844174412,0.21987432983647,0,0,0.634615384615385,0.500000000000001,8
"23","9","6",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.629963844174412,0.516911230818222,0,0,0.634615384615385,0.500000000000001,3
"19","9","4",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.629963844174412,0.516855467555273,0.5,0.5,0.653846153846154,0.490854097183983,24
"0","9","5",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.629963844174412,0.437198603016836,0.25,0,0.961538461538462,0.224450522234783,0
"9","9","2",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.629963844174412,0.754472846023937,0,0,0.211538461538462,0.500000000000001,16
"28","9","3",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.629963844174412,0.247018591372137,0.25,0.5,0.326923076923077,0.600000000000001,3
"0","9","3",0.434615384615385,0.638297872340426,0.565217391304348,0.461538461538462,0.629963844174412,0.434517992613268,0.5,1,0.846153846153846,0.500000000000001,0
"0","9","3",0.665384615384615,0.957446808510638,0.478260869565217,0.192307692307692,0.629963844174412,0.117140099927202,0,0,0.173076923076923,0.400000000000002,0
"13","9","4",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.629963844174412,0.384615384615386,0,0,0.634615384615385,0.500000000000001,8
"9","9","4",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.629963844174412,0.699892915059844,0,0,0.211538461538462,0.500000000000001,32
"23","9","5",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.629963844174412,0.413375243469801,0,0,0.634615384615385,0.500000000000001,1
"28","9","6",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.629963844174412,0.247527682833855,0.25,0.5,0.326923076923077,0.600000000000001,4
"28","9","6",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.629963844174412,0.521517622619539,1,0,0.173076923076923,0.300000000000002,4
"26","9","4",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.629963844174412,0.516864468624494,0.25,0,0.961538461538462,0.200000000000002,8
"28","9","5",0,0.170212765957447,0.739130434782609,0.884615384615385,0.629963844174412,0.361663230331474,0.25,0,0.807692307692308,0.362126310740952,1
"0","9","5",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.629963844174412,0.486526972347883,0.25,0,0.961538461538462,0.200000000000002,0
"28","9","6",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.629963844174412,0.372067144929139,0.25,0.5,0.326923076923077,0.600000000000001,3
"7","9","2",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.629963844174412,0.716559030019577,0.25,0.5,0.326923076923077,0.600000000000001,40
"13","9","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.629963844174412,0.331954834524698,0,0,0.634615384615385,0.500000000000001,8
"24","10","2",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.421640579736214,0.0769230769230769,0.5,0.5,0.653846153846154,0.700000000000001,8
"26","10","2",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.421640579736214,0.0769230769230769,0.25,0.5,0.615384615384615,0.700000000000001,4
"26","10","2",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.421640579736214,0.0769230769230769,0.5,0.5,0.653846153846154,0.700000000000001,8
"22","10","6",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.421640579736214,0.0769230769230769,0.5,0.5,0.653846153846154,0.700000000000001,8
"0","10","6",0,0.170212765957447,0.739130434782609,0.884615384615385,0.421640579736214,0.0769230769230769,0.25,0,0.807692307692308,0.200000000000002,0
"0","10","6",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.421640579736214,0.0769230769230769,0.5,0.5,0.576923076923077,2.84217094304039e-15,0
"1","10","2",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.421640579736214,0.0769230769230769,0,0,0,0.600000000000001,8
"7","10","2",0,0.106382978723404,0.391304347826087,0.384615384615385,0.421640579736214,0.0769230769230769,0,0,0.519230769230769,0.700000000000001,3
"22","10","2",0.965384615384615,0.25531914893617,0.478260869565217,0.153846153846154,0.421640579736214,0.0769230769230769,0.75,0,0.269230769230769,0.400000000000002,8
"28","10","4",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.421640579736214,0.0769230769230769,0,0,0.634615384615385,0.500000000000001,1
"1","10","4",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.421640579736214,0.0769230769230769,0,0,0,0.600000000000001,64
"0","10","4",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.421640579736214,0.0769230769230769,0.25,0,0.961538461538462,0.200000000000002,0
"19","10","5",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.421640579736214,0.0769230769230769,0.5,0.5,0.653846153846154,0.700000000000001,16
"28","10","6",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.421640579736214,0.0769230769230769,1,0,0.173076923076923,0.300000000000002,3.78145848003984
"0","10","6",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.421640579736214,0.0769230769230769,0.25,0,0.961538461538462,0.200000000000002,0
"23","10","2",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.421640579736214,0.0769230769230769,0.25,0,0.961538461538462,0.200000000000002,2
"23","10","2",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.421640579736214,0.0769230769230769,0.25,0,0.961538461538462,0.200000000000002,2
"28","10","3",0,0.170212765957447,0.739130434782609,0.884615384615385,0.421640579736214,0.0769230769230769,0.25,0,0.807692307692308,0.700000000000001,1
"28","10","3",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.421640579736214,0.0769230769230769,0.25,0.5,0.326923076923077,0.600000000000001,4
"23","10","5",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.421640579736214,0.0769230769230769,0,0,0,0.600000000000001,16
"28","10","5",0,0.170212765957447,0.739130434782609,0.884615384615385,0.421640579736214,0.0769230769230769,0.25,0,0.807692307692308,0.700000000000001,1
"10","10","2",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.421640579736214,0.0769230769230769,0.25,0.5,0.461538461538462,0.700000000000001,8
"0","10","3",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.421640579736214,0.0769230769230769,1,0,0.173076923076923,0.300000000000002,0
"0","10","3",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.421640579736214,0.0769230769230769,0.25,0.5,0.326923076923077,0.600000000000001,0
"0","10","3",0.15,0.468085106382979,0.217391304347826,0.0769230769230769,0.421640579736214,0.0769230769230769,0,0,0.365384615384615,0.700000000000001,6.64586924734811
"1","10","4",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.421640579736214,0.0769230769230769,0,0,0,0.600000000000001,5
"7","10","4",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.421640579736214,0.0769230769230769,0,0,0,0.600000000000001,5
"23","10","5",0,0.170212765957447,0.739130434782609,0.884615384615385,0.421640579736214,0.0769230769230769,0.25,0,0.807692307692308,0.342222722507068,1
"11","11","2",0,0.106382978723404,0.391304347826087,0.384615384615385,0.557293269805663,0.769230769230769,0,0,0.519230769230769,0.700000000000001,8
"23","11","2",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.557293269805663,0.769230769230769,0.5,0.5,0.576923076923077,2.84217094304039e-15,2
"6","11","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.557293269805663,0.769230769230769,0,0,0.634615384615385,0.500000000000001,8
"28","11","6",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.557293269805663,0.769230769230769,1,0,0.173076923076923,0.300000000000002,3
"23","11","2",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.557293269805663,0.769230769230769,0.25,0.5,0.326923076923077,0.600000000000001,1
"1","11","2",1,0.936170212765957,0.434782608695652,0.346153846153846,0.557293269805663,0.769230769230769,0.5,0.24952283404556,0.173076923076923,0.9,8
"11","11","2",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.557293269805663,0.769230769230769,0.5,0,0.75,0.700000000000001,18.0057248441248
"26","11","2",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.557293269805663,0.769230769230769,0.25,0,0.961538461538462,0.200000000000002,8
"0","11","3",0.815384615384615,0.234042553191489,0.130434782608696,0.0384615384615385,0.557293269805663,0.769230769230769,0,0,0.538461538461538,0.464406565302873,0
"18","11","4",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.557293269805663,0.769230769230769,0.25,0.5,0.615384615384615,0.700000000000001,1
"11","11","4",0,0.106382978723404,0.391304347826087,0.384615384615385,0.557293269805663,0.769230769230769,0,0,0.519230769230769,0.700000000000001,3
"25","11","5",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.557293269805663,0.769230769230769,0.25,0.5,0.615384615384615,0.700000000000001,2
"28","11","5",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.557293269805663,0.769230769230769,0,0,0.634615384615385,0.500000000000001,3
"13","11","6",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.557293269805663,0.769230769230769,0,0,0.211538461538462,0.500000000000001,8
"12","11","6",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.557293269805663,0.769230769230769,0.25,0.5,0.326923076923077,0.600000000000001,4
"13","11","2",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.557293269805663,0.769230769230769,0,0,0.211538461538462,0.500000000000001,8
"28","11","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.557293269805663,0.769230769230769,0,0,0.634615384615385,0.500000000000001,1
"10","11","4",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.557293269805663,0.769230769230769,1,0,0.173076923076923,0.300000000000002,8
"15","11","6",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.557293269805663,0.769230769230769,1,0,0.173076923076923,0.300000000000002,8
"0","11","6",1,0.936170212765957,0.434782608695652,0.346153846153846,0.557293269805663,0.769230769230769,0.5,0.485283818518037,0.173076923076923,0.9,0
"0","11","3",0.619230769230769,0,0.565217391304348,0.461538461538462,0.557293269805663,0.769230769230769,0.5,0,0.230769230769231,0.300000000000002,120
"23","11","5",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.557293269805663,0.769230769230769,0,0,0.634615384615385,0.500000000000001,1
"12","12","2",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.219110414295408,0.461538461538462,0.25,1,0.25,0.400000000000002,3
"28","12","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.219110414295408,0.461538461538462,0,0,0.634615384615385,0.500000000000001,2
"28","12","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.219110414295408,0.461538461538462,0,0,0.634615384615385,0.500000000000001,1
"23","12","2",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.219110414295408,0.461538461538462,0.25,0.5,0.615384615384615,0.700000000000001,3
"28","12","3",0,0.170212765957447,0.739130434782609,0.884615384615385,0.219110414295408,0.461538461538462,0.25,0,0.807692307692308,0.511291455136155,1
"28","12","6",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.219110414295408,0.461538461538462,1,0,0.173076923076923,0.300000000000002,4
"4","12","5",0.492307692307692,0.425531914893617,0.652173913043478,0.538461538461538,0.219110414295408,0.461538461538462,0,0,0.211538461538462,0.500000000000001,8
"28","12","5",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.219110414295408,0.461538461538462,0,0,0.634615384615385,0.500000000000001,1
"28","12","6",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.219110414295408,0.461538461538462,0,0,0.634615384615385,0.500000000000001,1
"23","12","3",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.219110414295408,0.461538461538462,0,0,0,0.600000000000001,1
"25","12","3",0,0.106382978723404,0.391304347826087,0.384615384615385,0.219110414295408,0.461538461538462,0,0,0.519230769230769,0.700000000000001,8
"25","12","5",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.219110414295408,0.461538461538462,0.25,0.5,0.615384615384615,0.700000000000001,2
"28","12","6",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.219110414295408,0.461538461538462,0,0,0.634615384615385,0.500000000000001,1
"13","12","3",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.219110414295408,0.461538461538462,0.25,0,0.961538461538462,0.200000000000002,8
"14","12","3",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.219110414295408,0.461538461538462,0.25,0.5,0.615384615384615,0.700000000000001,4
"26","12","4",0.546153846153846,0.957446808510638,0.434782608695652,0.346153846153846,0.219110414295408,0.461538461538462,1,0,0.173076923076923,0.300000000000002,8
"28","12","2",0.15,0.468085106382979,0.217391304347826,0.0769230769230769,0.219110414295408,0.461538461538462,0,0,0.365384615384615,0.700000000000001,2
"28","12","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.219110414295408,0.461538461538462,0,0,0.634615384615385,0.500000000000001,3
"19","12","2",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.219110414295408,0.461538461538462,0.5,0.5,0.653846153846154,0.700000000000001,8
"23","1","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.88568778563067,1,0.25,1,0.25,0.400000000000002,5
"19","1","2",0,0.106382978723404,0.391304347826087,0.384615384615385,0.88568778563067,1,0,0,0.519230769230769,0.700000000000001,32
"23","1","2",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.88568778563067,1,0.5,0,0.75,0.700000000000001,2
"13","1","3",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.88568778563067,1,0.25,0.5,0.615384615384615,0.700000000000001,1
"23","1","3",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.88568778563067,1,0.5,0,0.75,0.700000000000001,4
